FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260114,09:15:55,seca_n11,1,11,26,36,62,256.54,39.9,0.0018,2.9519,2.9612
tket,20260114,09:15:55,seca_n11,2,11,26,36,62,257.05,38.6,0.0027,2.8979,2.9105
tket,20260114,09:15:55,seca_n11,3,11,26,36,62,256.67,37.5,0.0006,3.0626,3.0711
tket,20260114,09:15:55,seca_n11,4,11,26,36,62,256.44,36.4,0.0007,3.1298,3.1319
tket,20260114,09:15:55,seca_n11,5,11,26,36,62,257.31,40.7,0.0028,2.7981,2.8054
tket,20260114,09:15:55,seca_n11,6,11,26,36,62,257.16,42.8,0.0006,2.6392,2.6504
tket,20260114,09:15:55,seca_n11,7,11,26,36,62,256.81,31.3,0.0006,3.5776,3.6222
tket,20260114,09:15:55,seca_n11,8,11,26,36,62,256.79,40.5,0.0006,2.8609,2.8772
tket,20260114,09:15:55,seca_n11,9,11,26,36,62,256.8,37.4,0.0017,3.1027,3.109
tket,20260114,09:15:55,seca_n11,10,11,26,36,62,257.43,36.5,0.0048,3.313,3.3213
