FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260130,14:01:48,seca_n11,1,11,26,36,62,255.95,37.9,0.0062,3.0021,3.0191
tket,20260130,14:01:48,seca_n11,2,11,26,36,62,257.57,36.3,0.0007,3.1686,3.1758
tket,20260130,14:01:48,seca_n11,3,11,26,36,62,256.94,38.9,0.0007,2.9045,2.9066
tket,20260130,14:01:48,seca_n11,4,11,26,36,62,256.17,37.2,0.0077,2.947,2.9563
tket,20260130,14:01:48,seca_n11,5,11,26,36,62,256.81,38.0,0.0006,3.0031,3.0102
tket,20260130,14:01:48,seca_n11,6,11,26,36,62,257.02,36.2,0.0006,3.0344,3.0425
tket,20260130,14:01:48,seca_n11,7,11,26,36,62,256.95,36.9,0.0006,3.0375,3.0476
tket,20260130,14:01:48,seca_n11,8,11,26,36,62,256.6,38.4,0.0047,2.8756,2.8901
tket,20260130,14:01:48,seca_n11,9,11,26,36,62,256.7,35.9,0.0027,3.0619,3.0722
tket,20260130,14:01:48,seca_n11,10,11,26,36,62,256.89,42.2,0.0007,2.6077,2.6129
