FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260130,12:41:04,seca_n11,1,11,26,36,62,257.47,38.2,0.0007,3.0594,3.0689
tket,20260130,12:41:04,seca_n11,2,11,26,36,62,257.39,37.5,0.0007,3.068,3.0765
tket,20260130,12:41:04,seca_n11,3,11,26,36,62,256.54,36.1,0.0007,3.2667,3.2813
tket,20260130,12:41:04,seca_n11,4,11,26,36,62,257.24,36.7,0.0068,3.208,3.2164
tket,20260130,12:41:04,seca_n11,5,11,26,36,62,257.18,33.6,0.0006,3.3921,3.3973
tket,20260130,12:41:04,seca_n11,6,11,26,36,62,256.75,36.9,0.0027,3.0902,3.1005
tket,20260130,12:41:04,seca_n11,7,11,26,36,62,257.19,37.0,0.0006,3.0524,3.0545
tket,20260130,12:41:04,seca_n11,8,11,26,36,62,256.43,39.9,0.0047,2.8528,2.869
tket,20260130,12:41:04,seca_n11,9,11,26,36,62,256.53,38.3,0.0007,2.9775,2.9795
tket,20260130,12:41:04,seca_n11,10,11,26,36,62,256.99,37.9,0.0008,3.0072,3.0208
