FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260130,14:05:40,dnn_n16,1,16,1632,384,2016,270.61,66.5,0.0146,4.8709,4.9206
tket,20260130,14:05:40,dnn_n16,2,16,1632,384,2016,270.22,61.5,0.015,5.382,5.4501
tket,20260130,14:05:40,dnn_n16,3,16,1632,384,2016,270.47,62.2,0.0141,5.1655,5.2131
tket,20260130,14:05:40,dnn_n16,4,16,1632,384,2016,270.47,64.6,0.0173,4.9678,5.0603
tket,20260130,14:05:40,dnn_n16,5,16,1632,384,2016,270.79,70.6,0.017,4.4446,4.472
tket,20260130,14:05:40,dnn_n16,6,16,1632,384,2016,270.39,65.5,0.0168,4.9577,5.0195
tket,20260130,14:05:40,dnn_n16,7,16,1632,384,2016,271.18,65.6,0.0166,4.9844,5.0242
tket,20260130,14:05:40,dnn_n16,8,16,1632,384,2016,270.76,63.0,0.017,5.082,5.1489
tket,20260130,14:05:40,dnn_n16,9,16,1632,384,2016,270.64,63.3,0.017,5.0552,5.0923
tket,20260130,14:05:40,dnn_n16,10,16,1632,384,2016,270.65,62.5,0.0165,5.1333,5.193
