FRAMEWORK,DATE,HOUR,CIRCUIT,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM,CPU,BUILD-TIME,TRANSPILE-TIME,TOTAL-TIME
pennylane,20251114,101838,circuito_prueba,,,,,N/A,N/A,N/A,N/A,11.10
