FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260130,12:43:21,bigadder_n18,1,18,16,34,50,256.74,38.0,0.0027,5.3919,5.3994
tket,20260130,12:43:21,bigadder_n18,2,18,16,34,50,257.55,37.9,0.0006,5.4288,5.4443
tket,20260130,12:43:21,bigadder_n18,3,18,16,34,50,257.06,40.7,0.0006,5.015,5.0197
tket,20260130,12:43:21,bigadder_n18,4,18,16,34,50,257.33,40.4,0.0006,5.0733,5.0926
tket,20260130,12:43:21,bigadder_n18,5,18,16,34,50,257.3,38.8,0.0047,5.3112,5.3217
tket,20260130,12:43:21,bigadder_n18,6,18,16,34,50,257.59,39.3,0.0006,5.2947,5.3031
tket,20260130,12:43:21,bigadder_n18,7,18,16,34,50,256.98,38.6,0.0006,5.4168,5.4265
tket,20260130,12:43:21,bigadder_n18,8,18,16,34,50,256.83,38.4,0.0007,5.4615,5.4742
tket,20260130,12:43:21,bigadder_n18,9,18,16,34,50,257.2,36.5,0.0007,5.6374,5.648
tket,20260130,12:43:21,bigadder_n18,10,18,16,34,50,257.23,37.7,0.0027,5.519,5.5342
