FRAMEWORK,DATE(Y-M-D),HOUR,CIRCUIT,ITERATION,QUBITS,1-GATE,2-GATES,TOTAL-GATES,RAM(MB),CPU(%),BUILD-TIME(s),TRANSPILE+EXECUTION-TIME(s),TOTAL-TIME(s)
tket,20260130,12:22:23,bigadder_n18,1,18,16,34,50,257.01,37.7,0.0007,5.6977,5.7082
tket,20260130,12:22:23,bigadder_n18,2,18,16,34,50,257.57,37.8,0.0028,5.6354,5.6465
tket,20260130,12:22:23,bigadder_n18,3,18,16,34,50,256.93,37.5,0.0006,5.4677,5.4786
tket,20260130,12:22:23,bigadder_n18,4,18,16,34,50,257.36,39.7,0.0007,5.0936,5.1015
tket,20260130,12:22:23,bigadder_n18,5,18,16,34,50,256.66,38.7,0.0006,5.2939,5.305
tket,20260130,12:22:23,bigadder_n18,6,18,16,34,50,257.12,36.2,0.0007,5.9901,6.0008
tket,20260130,12:22:23,bigadder_n18,7,18,16,34,50,257.14,38.2,0.0008,5.477,5.4862
tket,20260130,12:22:23,bigadder_n18,8,18,16,34,50,256.79,37.7,0.0006,5.6253,5.6418
tket,20260130,12:22:23,bigadder_n18,9,18,16,34,50,257.45,37.2,0.0027,5.622,5.6346
tket,20260130,12:22:23,bigadder_n18,10,18,16,34,50,257.43,38.2,0.0007,5.4201,5.4336
